userId,movieId,rating
599,1,3.0
599,2,2.5
599,3,1.5
599,6,4.5
599,7,2.5
599,9,1.5
599,10,3.5
599,11,2.5
599,12,1.5
599,15,1.5
599,16,3.0
599,17,3.5
599,18,3.0
599,19,3.0
599,20,1.5
599,21,4.0
599,23,1.0
599,24,2.5
599,26,2.5
599,29,3.5
599,31,2.0
599,32,3.0
599,39,3.0
599,41,2.5
599,42,3.0
599,43,3.0
599,44,2.5
599,45,2.5
599,47,4.0
599,50,3.5
599,52,3.0
599,57,2.5
599,60,2.0
599,61,2.5
599,65,2.0
599,69,2.5
599,70,3.5
599,73,3.0
599,75,1.0
599,76,2.5
599,79,2.0
599,81,2.5
599,87,0.5
599,88,0.5
599,89,2.5
599,93,1.5
599,95,2.0
599,97,3.0
599,100,2.0
599,101,2.5
599,104,2.5
599,110,3.5
599,111,3.5
599,112,5.0
599,141,3.0
599,144,2.5
599,145,3.0
599,147,2.5
599,150,2.5
599,153,2.0
599,155,2.5
599,157,1.5
599,158,1.0
599,159,2.5
599,160,2.5
599,161,3.5
599,163,3.5
599,164,2.5
599,165,3.0
599,168,1.5
599,170,3.0
599,172,2.0
599,173,2.5
599,175,2.5
599,180,3.0
599,181,1.0
599,185,2.5
599,186,1.5
599,188,2.5
599,191,1.5
599,193,1.5
599,195,1.5
599,196,2.5
599,198,3.0
599,203,2.5
599,207,2.5
599,208,2.5
599,209,2.5
599,210,2.0
599,215,4.5
599,216,2.5
599,218,2.0
599,223,3.5
599,229,2.5
599,230,2.0
599,231,3.5
599,233,3.0
599,234,1.0
599,235,3.5
599,236,2.5
599,237,2.0
599,240,1.5
599,248,1.5
599,250,1.0
599,252,2.0
599,253,3.0
599,256,2.0
599,260,5.0
599,262,2.5
599,267,1.0
599,270,1.5
599,274,1.0
599,276,3.0
599,277,1.5
599,281,3.0
599,282,2.0
599,288,3.0
599,292,3.0
599,293,5.0
599,296,5.0
599,300,3.5
599,303,3.5
599,312,1.5
599,314,2.5
599,316,3.0
599,317,2.0
599,318,4.0
599,322,3.5
599,325,1.5
599,327,2.5
599,328,2.5
599,329,4.0
599,332,1.5
599,333,2.5
599,337,2.0
599,338,3.0
599,342,2.5
599,344,2.5
599,345,2.5
599,348,3.0
599,349,3.0
599,350,2.0
599,351,2.5
599,353,2.5
599,354,2.0
599,355,1.0
599,356,3.5
599,357,2.5
599,360,2.5
599,361,2.5
599,364,3.0
599,366,1.5
599,367,3.0
599,368,2.5
599,370,2.5
