userId,movieId,rating
610,1,5.0
610,6,5.0
610,16,4.5
610,32,4.5
610,47,5.0
610,50,4.0
610,70,4.0
610,95,3.5
610,110,4.5
610,111,5.0
610,112,4.0
610,153,3.0
610,159,3.5
610,194,5.0
610,215,5.0
610,231,4.0
610,260,5.0
610,293,5.0
610,296,5.0
610,303,3.0
610,318,3.0
610,319,3.5
610,328,3.5
610,332,3.0
610,344,3.0
610,356,3.0
610,367,3.5
610,377,5.0
610,380,5.0
610,407,5.0
610,412,2.0
610,441,5.0
610,457,4.5
610,464,4.0
610,471,4.0
610,480,5.0
610,519,2.0
610,527,3.5
610,541,5.0
610,589,5.0
610,592,4.5
610,593,4.5
610,608,4.5
610,714,3.5
610,735,4.5
610,741,4.5
610,750,4.5
610,778,5.0
610,780,3.5
610,784,5.0
610,785,4.0
610,849,3.0
610,858,5.0
610,903,5.0
610,904,5.0
610,909,4.5
610,912,3.5
610,919,3.5
610,923,4.0
610,924,4.5
610,968,4.0
610,1036,5.0
610,1047,4.5
610,1054,2.0
610,1080,4.0
610,1084,4.0
610,1089,5.0
610,1090,4.0
610,1097,4.5
610,1127,4.0
610,1128,3.5
610,1129,4.0
610,1136,5.0
610,1196,5.0
610,1197,4.5
610,1198,5.0
610,1199,4.5
610,1200,5.0
610,1201,5.0
610,1208,5.0
610,1209,5.0
610,1210,5.0
610,1213,5.0
610,1214,4.5
610,1215,4.5
610,1218,5.0
610,1221,5.0
610,1222,4.5
610,1227,4.0
610,1228,5.0
610,1230,3.0
610,1240,5.0
610,1241,5.0
610,1245,5.0
610,1247,5.0
610,1249,4.0
610,1255,4.5
610,1258,5.0
610,1261,5.0
610,1265,4.5
610,1270,5.0
610,1273,5.0
610,1274,5.0
610,1276,4.5
610,1279,5.0
610,1283,3.0
610,1291,4.5
610,1300,4.5
610,1343,3.5
610,1358,4.5
610,1394,5.0
610,1429,3.5
610,1454,3.5
610,1485,3.0
610,1527,4.5
610,1573,3.5
610,1658,2.5
610,1663,4.5
610,1676,5.0
610,1682,5.0
610,1721,3.0
610,1730,2.0
610,1732,4.5
610,1784,4.0
610,1840,4.0
610,1858,3.0
610,1884,5.0
610,1923,5.0
610,1953,5.0
610,1967,5.0
610,1968,4.0
610,1982,4.5
610,1997,4.0
610,2000,5.0
610,2022,3.5
610,2028,5.0
610,2076,5.0
610,2140,3.5
610,2143,3.5
610,2161,4.0
610,2273,3.0
610,2288,5.0
610,2328,3.0
610,2332,1.5
610,2355,3.5
610,2391,4.0
610,2403,4.5
610,2459,3.5
610,2474,4.0
610,2517,4.0
610,2571,5.0
610,2628,3.0
610,2702,3.5
610,2716,5.0
610,2762,4.5
610,2791,3.5
610,2858,3.5
610,2879,4.0
610,2880,4.0
610,2901,4.0
610,2916,5.0
610,2918,3.5
610,2924,5.0
610,2944,4.0
610,2951,4.5
610,2959,5.0
610,2968,5.0
610,2976,4.0
610,2985,5.0
610,3016,4.5
610,3018,4.0
610,3033,3.5
610,3039,4.5
610,3089,3.0
610,3108,4.5
610,3114,5.0
610,3147,2.5
610,3174,4.0
610,3246,5.0
610,3265,5.0
610,3273,3.0
610,3285,3.5
610,3298,4.0
610,3300,4.0
610,3328,5.0
610,3362,5.0
610,3409,3.0
610,3421,3.0
610,3422,3.0
610,3423,3.0
610,3424,5.0
610,3425,4.5
610,3452,3.0
610,3468,5.0
610,3481,4.0
610,3484,2.5
610,3521,4.5
610,3527,5.0
610,3535,4.5
610,3552,3.0
610,3553,2.0
610,3564,2.0
610,3578,5.0
610,3616,2.0
610,3617,3.5
610,3623,3.0
610,3624,3.5
610,3646,1.0
610,3671,5.0
610,3681,5.0
610,3683,3.5
610,3696,3.5
610,3698,3.0
610,3699,3.5
610,3703,4.5
610,3717,2.5
610,3726,4.5
610,3727,4.0
610,3740,4.5
610,3744,3.0
610,3745,3.0
610,3751,4.0
610,3752,3.5
610,3753,3.5
610,3785,3.0
610,3793,3.5
610,3798,3.5
610,3821,3.0
610,3825,1.5
610,3826,3.0
610,3863,3.0
610,3865,4.0
610,3879,3.0
610,3882,2.5
610,3889,3.0
610,3893,3.5
610,3896,4.5
610,3897,5.0
610,3908,2.5
610,3911,4.5
610,3916,3.5
610,3917,4.0
610,3925,5.0
610,3943,2.5
610,3945,3.0
610,3948,4.0
610,3949,3.5
610,3967,4.5
610,3968,2.5
610,3972,5.0
610,3973,2.5
610,3977,2.0
610,3979,2.5
610,3981,2.0
610,3986,2.5
610,3988,2.5
610,3994,4.5
610,3996,5.0
610,3997,1.0
610,3999,3.0
610,4011,4.5
610,4016,3.5
610,4018,3.0
610,4020,3.5
610,4022,3.5
610,4023,3.0
610,4025,2.5
610,4027,4.5
610,4030,2.0
610,4034,3.5
610,4054,2.0
610,4105,5.0
610,4144,3.5
610,4148,3.5
610,4153,3.0
610,4159,2.5
610,4226,5.0
610,4228,3.0
610,4232,3.5
610,4246,3.5
610,4247,3.0
610,4262,4.5
610,4270,3.0
610,4299,3.0
610,4306,3.5
610,4308,2.5
610,4310,2.5
610,4343,3.0
610,4344,2.5
610,4367,2.0
610,4368,2.0
610,4369,3.0
610,4370,3.5
610,4378,4.0
610,4387,3.5
610,4388,2.5
610,4437,5.0
610,4446,3.0
610,4448,3.5
610,4450,1.0
610,4467,4.5
610,4497,3.0
610,4533,4.0
610,4553,4.0
610,4574,3.5
610,4638,3.0
610,4641,3.5
610,4643,2.0
610,4701,3.0
610,4718,3.5
610,4720,4.0
610,4721,1.0
610,4725,4.0
610,4728,3.5
610,4735,2.5
610,4744,3.5
610,4776,4.5
610,4794,5.0
610,4815,3.5
610,4816,4.0
610,4821,4.0
610,4848,5.0
610,4852,1.0
610,4866,3.0
610,4873,4.0
610,4876,2.5
610,4878,5.0
610,4881,3.5
610,4886,4.0
610,4887,2.5
610,4890,3.5
610,4896,4.0
610,4899,1.0
610,4901,3.5
610,4902,4.0
610,4958,3.5
610,4963,4.0
610,4973,4.0
610,4975,3.5
610,4979,4.0
610,4990,3.5
610,4993,5.0
610,5010,4.5
610,5025,3.5
610,5026,4.5
610,5049,4.5
610,5064,4.0
610,5065,3.0
610,5093,2.5
610,5108,2.5
610,5110,4.0
610,5128,2.0
610,5136,3.5
610,5139,5.0
610,5146,3.5
610,5219,2.5
610,5225,4.5
610,5254,4.0
610,5266,3.5
610,5275,1.5
610,5283,2.5
610,5294,4.0
610,5296,2.5
610,5313,2.0
610,5323,2.0
610,5329,3.5
610,5349,4.5
610,5377,3.5
610,5378,3.5
610,5388,3.0
610,5418,4.0
610,5420,3.0
610,5444,3.5
610,5445,4.0
610,5449,2.5
610,5459,3.0
610,5463,2.5
610,5464,3.5
610,5476,2.0
610,5481,3.5
610,5502,4.0
610,5504,3.0
610,5507,2.0
610,5528,4.0
610,5574,4.0
610,5577,4.0
610,5617,4.0
610,5618,4.0
610,5630,4.0
610,5669,4.0
610,5673,5.0
610,5679,4.0
610,5772,5.0
610,5816,4.0
610,5833,5.0
610,5902,4.0
610,5903,3.5
610,5909,5.0
610,5952,5.0
610,5953,4.0
610,5954,5.0
610,5956,3.5
610,5959,3.5
610,5989,3.5
610,6001,4.5
610,6003,4.0
610,6009,3.0
610,6016,5.0
610,6040,2.0
610,6058,3.0
610,6063,4.0
610,6095,3.5
610,6156,3.5
610,6157,2.5
610,6214,4.5
610,6250,3.0
610,6281,3.5
610,6283,4.5
610,6287,3.0
610,6290,3.0
610,6294,2.0
610,6296,4.5
610,6323,3.0
610,6333,4.0
610,6365,4.0
610,6373,3.5
610,6377,4.0
610,6378,3.5
610,6383,2.5
610,6387,3.5
610,6440,4.5
610,6502,5.0
610,6503,1.5
610,6537,3.5
610,6539,4.0
610,6541,1.5
610,6548,3.0
610,6567,3.0
610,6595,3.5
610,6615,3.0
610,6617,3.5
610,6618,4.5
610,6620,4.0
610,6686,1.0
610,6707,3.5
610,6708,3.5
610,6709,3.5
610,6711,5.0
610,6731,4.0
610,6734,2.0
610,6754,3.0
610,6755,4.0
610,6764,3.0
610,6807,4.5
610,6820,4.0
610,6863,4.5
610,6867,4.0
610,6872,1.0
610,6873,3.0
610,6874,4.5
610,6934,3.5
610,6936,3.5
610,6942,3.5
610,6947,4.0
610,6957,4.5
610,6966,4.0
610,6978,4.0
610,7007,4.5
610,7022,5.0
610,7090,3.0
610,7108,3.5
610,7115,3.5
610,7143,3.5
610,7147,4.0
610,7150,3.0
610,7153,5.0
610,7163,1.5
610,7173,3.0
610,7202,3.0
610,7235,4.5
610,7293,3.5
610,7307,3.5
610,7319,3.0
610,7324,3.0
610,7348,3.5
610,7360,4.0
610,7361,5.0
610,7367,3.5
610,7369,2.5
610,7373,4.0
610,7387,5.0
610,7419,4.0
610,7438,4.5
610,7439,3.0
610,7445,4.0
610,7451,4.0
610,7454,2.0
610,7460,3.5
610,7482,4.5
610,7562,2.5
610,7657,4.0
610,7846,3.0
610,7894,3.5
610,7981,4.0
610,7984,4.0
610,8042,4.0
610,8142,5.0
610,8361,3.0
610,8366,4.0
610,8368,4.5
610,8369,2.5
610,8371,3.0
610,8376,3.0
610,8526,3.0
610,8578,3.0
610,8636,5.0
610,8641,4.5
610,8644,3.0
610,8665,4.5
610,8781,3.0
610,8783,3.0
610,8784,3.5
610,8798,4.5
610,8807,4.0
610,8810,2.5
610,8838,4.0
610,8840,1.0
610,8860,3.0
610,8861,2.0
610,8865,2.5
610,8874,5.0
610,8910,3.5
610,8914,4.0
610,8917,4.0
610,8949,4.0
610,8950,4.5
610,8957,3.0
610,8961,5.0
610,8983,3.5
610,8985,2.5
610,26159,4.0
610,26169,5.0
610,26391,2.5
610,26399,3.5
610,26401,5.0
610,26413,3.5
610,26498,3.0
610,26510,3.0
610,26542,3.5
610,26547,5.0
610,26585,4.5
610,26603,4.5
610,26612,5.0
610,26681,5.0
610,26765,3.5
610,27032,4.0
610,27317,4.0
610,27397,5.0
610,27426,2.5
610,27441,4.0
610,27480,4.5
610,27491,3.0
610,27563,4.0
610,27584,4.0
610,27592,5.0
610,27604,3.0
610,27706,3.5
610,27722,5.0
610,27746,3.0
610,27773,5.0
610,27778,3.0
610,27790,4.0
610,27801,4.5
610,27808,3.5
610,27831,3.5
610,27904,3.5
610,27905,3.5
610,30745,5.0
610,30793,3.0
610,30810,4.0
610,30812,4.5
610,30825,3.0
610,31086,3.5
610,31364,5.0
610,31420,3.0
610,31685,3.0
610,31696,3.5
610,31804,3.0
610,31878,5.0
610,32011,2.5
610,32029,3.0
610,32587,4.5
610,32598,3.5
610,33004,3.5
610,33158,1.5
610,33162,3.0
610,33437,3.5
610,33493,4.0
610,33679,3.0
610,33683,3.5
610,33794,4.0
610,34048,4.0
610,34162,4.0
610,34319,2.0
610,34321,3.0
610,34323,4.0
610,34437,4.0
610,34450,4.5
610,34532,3.5
610,34534,3.0
610,35836,4.5
610,35957,3.0
610,36401,3.5
610,36519,3.5
610,36850,4.5
610,36931,3.5
610,37380,2.0
610,37382,3.0
610,37720,3.0
610,37729,3.5
610,37733,4.0
610,38038,4.0
610,38061,5.0
610,38095,5.0
610,38886,3.5
610,39381,4.0
610,39446,2.5
610,39801,3.5
610,40148,3.0
610,40278,4.0
610,40412,5.0
610,40723,3.5
610,40732,4.0
610,40815,3.5
610,41569,3.5
610,41712,4.0
610,41997,3.5
610,42632,4.0
610,42718,3.5
610,42723,4.0
610,42738,2.5
610,42946,5.0
610,43289,4.0
610,43679,3.5
610,43928,2.0
610,43936,3.0
610,44191,3.5
610,44195,3.5
610,44199,4.0
610,44397,3.5
610,44555,3.0
610,44597,4.0
610,44665,3.0
610,44761,4.5
610,44828,4.0
610,44974,3.5
610,45081,3.0
610,45186,4.0
610,45210,4.0
610,45499,3.0
610,45517,3.0
610,45662,2.5
610,45672,3.0
610,45722,3.5
610,45728,3.5
610,45730,3.0
610,46335,3.0
610,46530,3.5
610,46578,5.0
610,46965,2.0
610,46970,4.0
610,46976,4.0
610,47044,3.5
610,47200,3.0
610,47404,5.0
610,47465,4.0
610,47937,3.0
610,47997,3.5
610,48043,4.0
610,48082,4.0
610,48150,3.0
610,48385,4.5
610,48394,4.0
610,48516,5.0
610,48678,3.0
610,48774,5.0
610,48780,4.0
610,49272,5.0
610,49530,3.0
610,49932,4.0
610,50794,3.0
610,50872,5.0
610,51077,2.0
610,51255,5.0
610,51498,3.0
610,51540,5.0
610,51662,4.0
610,51666,2.0
610,51709,5.0
610,51927,3.5
610,51935,3.0
610,51939,2.5
610,52241,4.0
610,52245,3.5
610,52281,4.0
610,52283,2.0
610,52328,4.0
610,52458,3.0
610,52604,3.0
610,52644,3.5
610,52722,3.5
610,52831,3.5
610,52950,3.0
610,52952,5.0
610,52973,5.0
610,53000,4.0
610,53022,4.5
610,53125,3.5
610,53161,3.0
610,53435,3.5
610,53468,3.0
610,53519,3.5
610,53953,4.0
610,53972,4.0
610,53996,3.0
610,54001,4.0
610,54259,4.0
610,54272,3.5
610,54286,5.0
610,54372,3.5
610,54503,5.0
610,54648,1.5
610,54736,3.5
610,54785,3.0
610,54910,4.0
610,54995,3.5
610,54997,3.5
610,54999,3.0
610,55067,3.5
610,55118,4.0
610,55232,2.5
610,55247,3.5
610,55261,3.5
610,55269,4.0
610,55280,4.0
610,55282,3.0
610,55290,4.0
610,55492,4.0
610,55553,3.0
610,55721,3.5
610,55765,3.5
610,55820,5.0
610,55830,3.5
610,55995,3.0
610,56145,4.5
610,56156,2.0
610,56174,4.0
610,56336,4.0
610,56367,4.0
610,56620,3.0
610,56757,3.5
610,56782,5.0
610,56801,1.0
610,57274,4.0
610,57368,4.0
610,57421,4.0
610,57504,4.5
610,57528,3.5
610,57637,3.5
610,57640,4.0
610,57669,5.0
610,58025,2.5
610,58103,3.0
610,58295,3.5
610,58301,3.5
610,58332,2.0
610,58559,4.5
610,58826,2.5
610,58870,4.0
610,58964,4.0
610,58975,3.5
610,58998,4.0
610,59022,4.0
610,59103,3.0
610,59315,4.0
610,59369,3.5
610,59615,3.0
610,59727,4.5
610,59784,3.5
610,59915,3.5
610,60037,2.5
610,60040,3.5
610,60069,4.5
610,60072,2.0
610,60074,3.0
610,60303,4.0
610,60333,5.0
610,60471,3.5
610,60684,3.5
610,60760,2.5
610,60766,4.5
610,60941,3.5
610,61024,4.0
610,61026,3.5
610,61132,4.5
610,61240,5.0
610,61262,1.5
610,61289,3.0
610,61319,3.5
610,61323,3.5
610,61692,3.0
610,61818,0.5
610,62081,2.5
610,62336,5.0
610,62434,3.5
610,62849,3.0
610,63082,5.0
610,63113,3.5
610,63179,3.5
610,63276,3.5
610,63768,3.0
610,63826,4.0
610,64010,3.5
610,64030,2.0
610,64497,2.5
610,64839,4.0
610,64983,3.0
610,65514,4.0
610,66097,4.0
610,66310,3.5
610,66509,3.5
610,66785,3.5
610,66943,3.5
610,67087,4.0
610,67168,3.5
610,67197,3.0
610,67923,3.0
610,68157,5.0
610,68205,4.0
610,68237,4.0
610,68319,1.0
610,68358,4.0
610,68486,3.5
610,68791,3.0
610,68848,4.0
610,68952,4.5
610,68954,3.5
610,69122,4.0
610,69134,3.0
610,69275,4.0
610,69481,4.5
610,69516,3.0
610,69526,2.0
610,69757,3.5
610,69784,3.5
610,69844,4.0
610,69951,3.0
610,70206,3.5
610,70208,4.0
610,70286,4.5
610,70946,5.0
610,70994,4.5
610,71057,3.0
610,71135,3.5
610,71156,3.0
610,71252,3.0
610,71254,3.0
610,71264,4.0
610,71304,4.5
610,71341,3.0
610,71379,3.0
610,71464,4.0
610,71535,3.5
610,71732,3.5
610,71745,4.0
610,71899,4.5
610,71910,2.5
610,72011,4.0
610,72142,5.0
610,72226,4.0
610,72378,3.0
610,72424,0.5
610,72605,3.5
610,72998,4.5
610,73017,3.5
610,73211,4.0
610,73268,3.5
610,73321,3.5
610,73569,5.0
610,73676,3.0
610,73741,3.0
610,73876,4.0
610,74075,1.0
610,74228,4.5
610,74370,4.0
610,74458,4.5
610,74750,3.5
610,74795,3.0
610,75389,3.0
610,75395,3.5
610,76077,3.5
610,76091,5.0
610,76093,5.0
610,76251,3.5
610,77364,2.5
610,77561,3.5
610,77798,2.0
610,77800,4.5
610,77893,4.0
610,77931,4.0
610,78039,4.0
610,78088,3.5
610,78469,2.5
610,78499,5.0
610,78626,3.5
610,78836,5.0
610,79057,3.5
610,79091,4.0
610,79132,4.0
610,79293,3.0
610,79357,3.5
610,79501,4.0
610,79592,3.0
610,79695,3.0
610,79702,4.0
610,79868,2.5
610,79879,3.0
610,80094,4.0
610,80126,3.5
610,80162,2.5
610,80219,3.0
610,80363,2.5
610,80489,4.0
610,80831,3.5
610,80846,3.0
610,81132,4.0
610,81229,3.0
610,81417,3.0
610,81520,4.0
610,81562,4.0
610,81591,3.5
610,81782,3.5
610,81834,5.0
610,81845,3.5
610,81932,4.0
610,82366,4.5
610,82459,4.0
610,82461,3.5
610,82641,3.0
610,82667,4.0
610,82765,3.5
610,83134,4.0
610,83349,3.0
610,83613,3.0
610,84772,3.5
610,84944,3.5
610,84954,3.0
610,85020,3.0
610,85022,3.0
610,85179,4.0
610,85412,3.5
610,85414,3.0
610,85510,3.0
610,85788,3.5
610,86142,5.0
610,86190,3.5
610,86295,3.0
610,86320,3.5
610,86332,3.5
610,86644,4.5
610,86833,4.0
610,86835,2.5
610,86880,3.0
610,86898,5.0
610,87222,3.5
610,87232,4.0
610,87306,3.5
610,87520,2.5
610,87529,2.5
610,87869,3.5
610,87876,2.5
610,88125,4.5
610,88129,5.0
610,88163,4.0
610,88272,3.5
610,88327,3.0
610,88744,4.0
610,89028,3.5
610,89072,4.0
610,89118,4.5
610,89281,3.5
610,89582,4.5
610,89745,5.0
610,89753,4.0
610,89837,4.5
610,89864,4.0
610,90469,3.5
610,90600,3.5
610,90746,3.5
610,90866,3.5
610,91077,4.0
610,91233,4.0
610,91485,3.0
