userId,movieId,rating
474,1,4.0
474,2,3.0
474,5,1.5
474,6,3.0
474,7,3.0
474,11,2.5
474,14,3.0
474,16,4.0
474,17,5.0
474,21,4.0
474,22,3.0
474,24,3.0
474,25,3.5
474,26,3.5
474,27,2.0
474,28,4.5
474,29,3.5
474,31,3.0
474,32,4.0
474,34,4.5
474,36,5.0
474,38,1.0
474,39,3.5
474,41,3.5
474,43,3.5
474,45,4.0
474,46,3.0
474,47,4.0
474,50,4.0
474,52,4.0
474,57,3.0
474,58,3.5
474,62,2.5
474,74,3.0
474,82,2.5
474,92,3.5
474,96,3.5
474,100,2.0
474,101,3.5
474,104,2.0
474,107,3.0
474,110,3.0
474,111,4.0
474,116,3.5
474,122,1.0
474,140,2.5
474,150,4.5
474,153,3.0
474,160,1.0
474,161,3.5
474,162,3.5
474,185,3.0
474,195,1.5
474,199,4.5
474,207,1.5
474,215,3.5
474,216,1.0
474,222,4.0
474,223,3.5
474,224,3.5
474,230,3.5
474,232,4.0
474,235,4.0
474,236,2.5
474,237,3.5
474,246,4.0
474,247,4.0
474,249,4.0
474,252,2.0
474,257,3.0
474,260,4.0
474,261,4.0
474,262,4.0
474,266,2.0
474,272,3.5
474,273,2.5
474,277,2.0
474,280,3.0
474,282,3.0
474,293,3.5
474,296,4.0
474,300,4.0
474,306,3.5
474,307,4.5
474,308,4.0
474,316,3.5
474,317,2.0
474,318,5.0
474,329,4.0
474,337,4.0
474,338,3.0
474,339,3.5
474,342,3.5
474,344,1.0
474,345,3.5
474,349,3.0
474,350,3.0
474,351,2.0
474,356,3.0
474,357,3.0
474,361,3.5
474,364,4.5
474,367,1.0
474,371,3.0
474,376,2.0
474,377,4.0
474,380,4.0
474,381,2.5
474,412,4.0
474,420,1.0
474,421,3.5
474,425,3.5
474,440,4.5
474,446,3.0
474,454,4.0
474,457,5.0
474,466,2.0
474,471,3.0
474,474,3.5
474,475,4.0
474,477,3.5
474,480,4.5
474,488,3.0
474,490,2.0
474,491,2.0
474,497,5.0
474,500,2.5
474,508,3.0
474,513,3.5
474,515,5.0
474,516,2.0
474,520,2.0
474,522,3.5
474,524,2.5
474,527,5.0
474,529,4.0
474,534,5.0
474,535,4.0
474,538,3.5
474,539,4.5
474,541,3.0
474,543,4.5
474,551,3.0
474,552,3.0
474,556,3.0
474,562,4.0
474,585,3.0
474,586,2.0
474,587,3.0
474,588,4.0
474,589,4.0
474,590,3.5
474,592,4.0
474,593,4.5
474,594,3.0
474,595,5.0
474,596,2.0
474,597,4.0
474,599,3.0
474,605,3.0
474,608,4.0
474,616,3.5
474,628,3.0
474,638,3.0
474,647,3.0
474,648,3.5
474,668,3.5
474,670,4.5
474,671,3.5
474,673,1.5
474,708,4.5
474,720,4.0
474,728,3.5
474,733,4.0
474,736,2.0
474,745,4.0
474,748,3.5
474,750,4.5
474,778,4.0
474,780,4.0
474,802,2.0
474,805,3.0
474,818,3.0
474,830,2.0
474,832,2.0
474,838,3.0
474,852,2.0
474,858,5.0
474,892,3.0
474,898,4.0
474,899,4.0
474,900,3.5
474,901,2.0
474,902,3.5
474,903,4.5
474,904,4.0
474,905,5.0
474,906,5.0
474,907,3.0
474,908,3.5
474,909,4.0
474,910,4.0
474,911,3.5
474,912,5.0
474,913,4.0
474,914,4.5
474,915,4.0
474,916,4.0
474,918,3.5
474,919,4.5
474,920,2.0
474,921,3.0
474,922,4.0
474,923,4.5
474,924,4.0
474,926,4.5
474,927,4.0
474,928,5.0
474,929,3.5
474,930,4.0
474,931,3.5
474,932,1.5
474,933,3.5
474,934,3.0
474,935,2.5
474,936,4.0
474,938,2.5
474,940,3.5
474,941,3.5
474,943,3.5
474,944,4.0
474,945,4.5
474,947,3.5
474,948,4.0
474,949,3.5
474,950,4.0
474,951,4.5
474,952,3.0
474,953,3.5
474,954,4.5
474,955,4.0
474,956,4.0
474,959,3.5
474,965,4.0
474,968,4.0
474,969,5.0
474,970,3.5
474,971,3.5
474,973,3.5
474,976,3.0
474,982,3.0
474,986,4.0
474,991,3.0
474,993,3.0
474,994,3.5
474,1006,3.5
474,1007,2.0
474,1010,3.0
474,1013,3.0
474,1016,3.0
474,1018,2.0
474,1022,4.0
474,1023,3.0
474,1025,3.0
474,1027,2.5
474,1028,3.0
474,1029,3.0
474,1030,2.0
474,1032,2.0
474,1033,4.5
474,1035,5.0
474,1036,3.0
474,1041,4.5
474,1042,4.5
474,1059,4.5
474,1066,4.0
474,1068,3.5
474,1073,3.5
474,1077,3.5
474,1079,4.5
474,1080,3.0
474,1081,3.5
474,1082,3.5
474,1083,2.0
474,1084,3.5
474,1086,4.0
474,1088,3.5
474,1089,4.0
474,1090,3.5
474,1091,2.0
474,1093,3.0
474,1096,2.5
474,1097,4.0
474,1099,3.5
474,1101,3.5
474,1103,4.0
474,1104,4.0
474,1124,4.0
474,1125,3.0
474,1135,2.0
474,1136,4.5
474,1147,3.0
474,1148,4.0
474,1171,4.0
474,1172,3.0
474,1177,5.0
474,1178,3.5
474,1179,3.5
474,1183,2.0
474,1185,4.0
474,1187,4.0
474,1188,5.0
474,1189,4.0
474,1193,3.5
474,1196,5.0
474,1197,4.5
474,1198,4.0
474,1199,3.0
474,1200,3.5
474,1201,3.5
474,1203,4.0
474,1204,4.0
474,1206,3.5
