userId,movieId,rating
448,1,5.0
448,2,3.0
448,3,3.0
448,5,3.0
448,10,4.0
448,12,2.0
448,16,5.0
448,19,2.0
448,20,3.0
448,21,2.0
448,32,2.0
448,38,3.0
448,47,4.0
448,50,4.0
448,65,1.0
448,66,2.0
448,95,2.0
448,101,3.5
448,104,3.0
448,107,4.0
448,122,2.0
448,135,2.0
448,145,4.0
448,150,3.0
448,153,2.5
448,158,3.0
448,161,4.0
448,163,3.5
448,165,4.0
448,170,3.0
448,172,2.0
448,180,3.5
448,185,2.5
448,208,2.0
448,216,3.0
448,223,4.0
448,231,3.0
448,260,5.0
448,288,3.0
448,296,5.0
448,300,4.0
448,303,3.0
448,316,3.0
448,329,4.0
448,339,3.0
448,344,3.0
448,348,4.0
448,349,4.0
448,350,2.5
448,355,2.0
448,356,3.0
448,357,3.0
448,367,3.0
448,370,3.0
448,376,3.0
448,377,4.0
448,380,3.0
448,383,2.0
448,410,4.0
448,413,2.0
448,420,2.0
448,428,3.0
448,432,3.0
448,434,3.0
448,435,3.0
448,437,2.0
448,440,3.0
448,445,3.0
448,454,3.0
448,457,4.0
448,466,3.0
448,471,4.0
448,474,4.0
448,480,3.0
448,485,4.0
448,492,4.0
448,494,3.0
448,500,4.0
448,507,3.0
448,519,2.0
448,520,3.0
448,528,2.0
448,533,3.0
448,539,3.0
448,541,4.0
448,543,4.0
448,552,3.0
448,553,3.5
448,555,4.0
448,585,4.0
448,586,3.0
448,587,3.0
448,589,3.0
448,590,3.0
448,592,3.0
448,593,5.0
448,594,4.0
448,596,4.0
448,597,3.0
448,599,5.0
448,608,4.0
448,616,4.0
448,619,1.0
448,637,2.0
448,648,3.0
448,663,3.0
448,671,5.0
448,673,3.0
448,688,2.0
448,700,3.0
448,720,4.0
448,733,3.0
448,736,3.0
448,743,3.0
448,745,4.0
448,761,3.0
448,778,4.0
448,780,3.0
448,785,4.0
448,788,3.0
448,802,3.0
448,805,3.0
448,818,3.5
448,858,5.0
448,870,1.0
448,880,1.5
448,912,4.5
448,919,4.0
448,923,4.5
448,924,4.0
448,941,4.0
448,952,4.5
448,1009,3.0
448,1010,4.0
448,1011,4.0
448,1017,3.0
448,1019,3.0
448,1020,4.0
448,1021,2.0
448,1022,4.0
448,1023,3.0
448,1027,3.0
448,1028,5.0
448,1030,4.0
448,1031,5.0
