userId,movieId,rating
414,1,4.0
414,2,3.0
414,3,4.0
414,5,2.0
414,6,3.0
414,7,3.0
414,8,3.0
414,10,3.0
414,11,5.0
414,15,2.0
414,16,3.0
414,17,4.0
414,18,3.0
414,21,4.0
414,22,3.0
414,23,2.0
414,24,3.0
414,25,3.0
414,27,2.0
414,31,3.0
414,32,5.0
414,34,5.0
414,36,3.0
414,39,4.0
414,42,2.0
414,44,2.0
414,45,3.0
414,46,2.0
414,47,4.0
414,48,3.0
414,50,5.0
414,52,3.0
414,54,1.0
414,57,3.0
414,62,4.0
414,65,2.0
414,71,2.0
414,72,4.0
414,75,1.0
414,78,3.0
414,81,2.0
414,86,3.0
414,88,2.0
414,89,3.0
414,92,2.0
414,94,5.0
414,95,2.0
414,101,4.0
414,104,4.0
414,107,3.0
414,110,5.0
414,111,5.0
414,112,3.0
414,118,2.0
414,119,3.0
414,122,2.0
414,125,4.0
414,135,2.0
414,141,4.0
414,144,4.0
414,145,2.0
414,147,4.0
414,150,4.0
414,151,5.0
414,153,2.0
414,155,2.0
414,157,4.0
414,158,2.0
414,159,2.0
414,160,1.0
414,161,3.0
414,162,4.0
414,163,4.0
414,165,3.0
414,166,3.0
414,168,2.0
414,170,3.0
414,172,3.0
414,173,3.0
414,174,1.0
414,175,4.0
414,176,4.0
414,179,2.0
414,180,4.0
414,185,2.0
414,188,4.0
414,191,2.0
414,193,2.0
414,196,3.0
414,198,3.0
414,205,3.0
414,207,3.0
414,208,2.0
414,209,4.0
414,210,3.0
414,215,4.0
414,216,3.0
414,218,2.0
414,222,4.0
414,223,5.0
414,224,4.0
414,225,2.0
414,228,1.0
414,230,3.0
414,231,3.0
414,233,4.0
414,235,4.0
414,236,3.0
414,242,4.0
414,247,4.0
414,249,4.0
414,251,3.5
414,252,3.0
414,253,3.0
414,257,2.0
414,259,3.0
414,260,5.0
414,261,4.0
414,262,4.0
414,266,5.0
414,267,4.0
414,273,2.0
414,276,3.0
414,277,2.0
414,280,4.0
414,282,2.5
414,288,3.0
414,290,5.0
414,291,2.0
414,292,3.0
414,293,5.0
414,296,5.0
414,300,4.0
414,303,3.0
414,308,4.0
414,312,2.0
414,314,3.0
414,315,2.0
414,316,3.0
414,318,5.0
414,319,4.0
414,322,5.0
414,325,2.0
414,327,3.0
414,329,3.0
414,333,3.0
414,337,4.0
414,338,2.0
414,339,3.0
414,340,3.0
414,342,4.0
414,344,2.0
414,345,4.0
414,346,3.0
414,348,4.0
414,349,3.0
414,350,2.0
414,352,2.0
414,353,5.0
414,355,1.0
414,356,5.0
414,357,4.0
414,358,3.0
414,361,2.0
414,364,4.0
414,367,4.0
414,368,4.0
414,372,4.0
414,373,4.0
414,374,1.0
414,377,4.0
414,379,2.0
414,380,4.0
414,382,3.0
414,383,3.0
414,386,3.0
414,408,2.0
414,412,4.0
414,413,2.0
414,414,2.0
414,415,2.0
414,416,2.0
414,417,5.0
414,420,2.0
414,421,3.0
414,423,2.0
414,427,3.0
414,428,4.0
414,429,2.0
414,431,5.0
414,432,2.0
414,434,3.0
414,436,2.0
414,438,2.0
414,440,3.0
414,441,4.0
414,442,3.0
414,444,2.0
414,448,3.0
414,450,3.0
414,453,3.0
414,454,3.0
414,457,5.0
414,458,3.0
414,459,2.0
414,464,2.0
414,466,2.0
414,471,5.0
414,474,4.0
414,475,5.0
414,477,3.5
414,479,2.0
414,480,4.0
414,481,3.0
414,482,4.0
414,485,3.0
414,487,2.0
414,490,4.0
414,491,4.0
414,493,4.0
414,494,4.0
414,497,5.0
414,500,3.0
414,504,3.0
414,507,3.0
414,508,3.5
414,511,2.0
414,514,3.0
414,516,3.0
414,517,2.0
414,519,2.0
414,521,3.0
414,524,5.0
414,527,4.0
414,529,4.0
414,533,2.0
414,535,3.0
414,537,4.0
414,538,4.0
414,539,2.0
414,540,2.0
414,541,5.0
414,542,2.0
414,543,4.0
414,544,2.0
414,550,3.0
414,551,4.0
414,552,3.0
414,553,4.0
414,555,5.0
414,556,2.0
414,558,3.0
414,562,4.0
414,564,2.0
414,574,4.0
414,585,2.5
414,586,3.0
414,587,3.0
414,588,4.0
414,589,5.0
414,590,4.0
414,592,4.0
414,593,4.0
414,594,4.0
414,595,3.0
414,596,4.0
414,597,3.0
414,599,5.0
414,605,3.0
414,608,5.0
414,610,4.0
414,612,2.0
414,616,4.0
414,628,4.0
414,635,3.0
414,647,3.0
414,648,4.0
414,650,3.0
414,653,3.0
414,661,4.0
414,662,2.0
414,663,3.0
414,671,4.0
414,673,2.0
414,694,3.0
414,697,3.0
414,700,4.0
414,704,2.0
414,707,2.0
414,708,4.0
414,710,2.0
414,719,1.0
414,720,5.0
414,724,2.0
414,733,3.0
414,735,4.0
414,736,3.0
414,737,3.0
414,741,5.0
414,742,1.0
414,743,2.0
414,745,5.0
414,748,3.0
414,750,5.0
414,761,2.0
414,762,2.0
414,765,2.0
414,778,5.0
414,780,4.0
414,782,2.0
414,784,3.0
414,786,3.0
414,788,3.0
414,799,4.0
414,802,3.0
414,804,3.0
414,805,2.0
414,809,2.0
414,829,2.0
414,830,1.0
414,832,3.0
414,835,3.0
414,836,2.0
414,838,3.0
414,839,1.0
414,842,2.0
414,848,4.0
414,849,2.0
414,852,4.0
414,858,5.0
414,866,5.0
414,880,2.0
414,886,3.0
414,899,5.0
414,900,4.0
414,902,4.0
414,903,5.0
414,904,5.0
414,908,4.0
414,909,4.0
414,910,5.0
414,912,5.0
414,913,4.0
414,915,4.0
414,916,5.0
414,919,4.0
414,923,5.0
414,924,5.0
414,933,4.0
414,950,2.5
414,951,4.0
414,953,5.0
414,968,4.0
414,969,4.0
414,973,4.0
414,990,2.0
414,991,4.0
414,994,4.0
414,996,3.0
414,999,3.0
414,1003,2.0
414,1007,2.0
414,1009,2.0
414,1010,2.0
414,1012,4.0
414,1013,3.0
414,1014,3.0
414,1016,3.0
414,1020,2.0
414,1021,1.0
414,1022,4.0
414,1023,4.0
414,1024,4.0
414,1025,4.0
414,1027,4.0
414,1028,4.0
414,1029,4.0
414,1030,2.0
414,1032,4.0
414,1033,3.0
414,1035,5.0
414,1036,5.0
414,1037,3.0
414,1040,3.0
414,1042,3.0
414,1043,2.0
414,1047,2.0
414,1049,3.0
414,1050,4.0
414,1051,3.0
414,1059,4.0
414,1060,5.0
414,1061,3.0
414,1073,4.0
414,1079,5.0
414,1080,5.0
414,1084,3.0
414,1088,3.0
414,1089,5.0
414,1090,5.0
414,1091,2.0
414,1092,4.0
414,1093,3.0
414,1094,3.0
414,1095,4.0
414,1097,4.0
414,1100,3.5
414,1101,5.0
414,1103,5.0
414,1104,4.0
414,1120,4.0
414,1121,4.0
414,1127,3.0
414,1129,4.0
414,1135,3.0
